Category ID number,Course full name,peserta,Course URL
P3-2025,Yogyakarta 07,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1183
P3-2025,Yogyakarta 08,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1184
P3-2025,Yogyakarta 09,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1185
P3-2025,Yogyakarta 10,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1186
P3-2025,Yogyakarta 06,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1182
P4-2025,Surabaya 19,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1220
P4-2025,Teknik Membuat Konten Sosmed Menggunakan ChatGPT,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1217
P4-2025,Surabaya 17,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1218
P4-2025,Surabaya 18,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1219
P4-2025,Surabaya 20,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1221
P4-2025,Surabaya 00,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1230
P4-2025,Surabaya 22,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1223
P4-2025,Excel for Professional,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1224
P4-2025,Surabaya 24,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1225
P4-2025,Surabaya 25,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1226
P4-2025,Dasar Photoshop dan Desain,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1216
P4-2025,MATEATIKA PINTAR,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1222
P4-2025,Dasar-dasar Hantaran Modern,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1215
P4-2025,Desain Grafis for Basic,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1211
P4-2025,DESAIN GRAFIS,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1213
P4-2025,Dasar Komputer,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1202
P4-2025,Dasar-Dasar Merangkai Bunga,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1203
P4-2025,Arva School of Fashion,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1204
P4-2025,LKP Saraswati,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1205
P4-2025,Surabaya 05,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1206
P4-2025,Microsoft Office Pemula,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1214
P4-2025,English for Airlines,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1208
P4-2025,ACCOUNTING SOFTWARE,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1209
P4-2025,Ticketing and Reservation,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1210
P4-2025,Excel basic to advance,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1212
P4-2025,LKP KAHAFBROTHERS.COM,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1207
P5-2025,Design Grafis,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1283
P5-2025,Teknik Bordir dan sulam,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1284
P5-2025,Tata Busana,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1285
P5-2025,Digital Marketting,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1286
P5-2025,Tata Busana,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1287
P5-2025,Bukittinggi 22,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1290
P5-2025,Bukittinggi 21,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1289
P5-2025,Bukittinggi 23,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1291
P5-2025,Bukittinggi 24,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1292
P5-2025,Design Grafis level 1,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1282
P5-2025,Desain Grafis Level Pemula,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1369
P5-2025,Bukittinggi 20,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1288
P5-2025,Bukittinggi 25,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1293
P5-2025,Office Profesional,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1281
P5-2025,Bukittinggi 11,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1279
P5-2025,tata busana pola dasar,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1280
P5-2025,Desain Grafis Muda,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1269
P5-2025,Aplikasi Perkantoran,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1270
P5-2025,Pastry and Bakery Untuk Pemula,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1272
P5-2025,Barista,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1273
P5-2025,Komputer Aplikasi Perkantoran Level 3,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1271
P5-2025,Pastry & Bakery,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1275
P5-2025,Bukittinggi 08,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1276
P5-2025,LKW Modeste Dolly,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1277
P5-2025,Elementary English,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1278
P5-2025,Technology Website,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1274
P6-2025,Medan 20,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1313
P6-2025,Medan 17,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1310
P6-2025,Medan 18,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1311
P6-2025,Medan 19,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1312
P6-2025,Kursus Komputer,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1314
P6-2025,Medan 16,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1309
P6-2025,Kecerdasan Artifisial,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1370
P6-2025,LKP DHILLA Tata Kecantikan,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1316
P6-2025,KURSUS KECANTIKAN LONARI,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1317
P6-2025,Kursus Kecantikan Rambut LKP Sindi Loken,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1318
P6-2025,Medan 22,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1315
P6-2025,Medan 15,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1308
P6-2025,Tata Rias Pengantin Adat Pakem,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1297
P6-2025,Medan 13,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1306
P6-2025,Kursus Kecantiakan LKP Yuliza,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1294
P6-2025,TATA KECANTIKAN KULIT DAN RAMBUT LKP TRIBIES SMART,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1295
P6-2025,KURSUS TATA  BUSANA - LKP ISOKU,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1296
P6-2025,Tata Kecantikan dan SPA,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1299
P6-2025,LKP NENTI,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1300
P6-2025,Medan 14,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1307
P6-2025,Kursus Kecantikan LKP D'Morra,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1302
P6-2025,TATA BUSANA,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1303
P6-2025,Medan 11,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1304
P6-2025,Medan 12,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1305
P6-2025,TATA BUSANA,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1301
P7-2025,Banjar 17,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1335
P7-2025,Banjar 18,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1336
P7-2025,Banjar 19,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1337
P7-2025,Banjar 20,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1338
P7-2025,Akuntansi Jasa,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1339
P7-2025,Banjar 23,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1341
P7-2025,Banjar 24,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1342
P7-2025,tataboga,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1343
P7-2025,Banjar 00,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1371
P7-2025,Banjar 16,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1334
P7-2025,Banjar 22,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1340
P7-2025,Banjar 15,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1333
P7-2025,tata boga menjahit,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1332
P7-2025,Banjar 01,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1319
P7-2025,LKP MODESTY NIA,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1331
P7-2025,Komputer,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1320
P7-2025,Tata Boga Pastry dan Bakery,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1321
P7-2025,KURSUS KELAS EXCEL,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1322
P7-2025,Banjar 06,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1324
P7-2025,KURSUS TATA BOGA DAN BIMBINGAN BELAJAR,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1323
P7-2025,Banjar 08,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1326
P7-2025,PUSAT KURSUS MENGEMUDI MOBIL LKP TRIYO,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1327
P7-2025,LKP Revlina Banjarmasin,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1328
P7-2025,Tata Kecantikan Rambut,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1329
P7-2025,Banjar 12,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1330
P7-2025,TATA RIAS PENGANTIN GAUN PANJANG,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1325
P8-2025,Pelatihan Microsoft Word,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1362
P8-2025,kursus bahasa jepang dasar  pemula,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1359
P8-2025,Mataram 17,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1360
P8-2025,LKP Kelas Komputer Batukliang,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1361
P8-2025,Mataram 00,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1372
P8-2025,Mataram 15,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1358
P8-2025,Mataram 21,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1364
P8-2025,-,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1365
P8-2025,Speak Up 1,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1366
P8-2025,Microsoft Excel untuk Perkantoran,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1367
P8-2025,Mataram 25,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1368
P8-2025,Mataram 20,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1363
P8-2025,English For Beginner,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1357
P8-2025,TAMATA PERSADA TRAINING CENTER,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1350
P8-2025,komputer administrasi perkantoran,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1355
P8-2025,Mengelola Wisatawan Domestik dan Disabilitas bagi Pemandu Ekowisata,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1354
P8-2025,Mataram 10,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1353
P8-2025,Mataram 09,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1352
P8-2025,Mataram 08,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1351
P8-2025,Administrasi Perkantoran ALC,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1349
P8-2025,Mataram 05,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1348
P8-2025,P4K EVNIKOM MATARAM,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1347
P8-2025,Junior Terapis SPA,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1346
P8-2025,Mataram 02,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1345
P8-2025,Mataram 01,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1344
P8-2025,LKP WAHANA EDCATION,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1356
P9-2025,Bali 14,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1405
P9-2025,Bali 15,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1406
P9-2025,OTC BALI NUSA DUA,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1407
P9-2025,Bali 17,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1408
P9-2025,Bali 23,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1414
P9-2025,Bali 19,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1410
P9-2025,DHARMA SANTHI COMPUTER,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1411
P9-2025,Bantuan Hidup Dasar,2,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1412
P9-2025,Bahasa Inggris untuk Pemula di Dunia Perhotelan,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1413
P9-2025,ENGLISH HOSPITALITY ( BTS),1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1404
P9-2025,Bali 18,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1409
P9-2025,Lkp Gayatri binar abadi,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1403
P9-2025,Bali 06,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1397
P9-2025,Perhotelan Level III Queen,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1401
P9-2025,PERHOTELAN Jolly roger international,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1400
P9-2025,TRAINING GENERAL REPAIR & MAINTENANCE AC,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1399
P9-2025,Bali 07,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1398
P9-2025,BEC Academy Dalung,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1396
P9-2025,Pelatihan Body Wrap - Tulip Spa International School,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1395
P9-2025,Traditional Body Mask LKP Yayasan Bali Citra Internasional,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1394
P9-2025,Pijat Kaki LKP Bali Saraswati Spa Academy,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1393
P9-2025,OTC BALI GIANYAR,2,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1392
P9-2025,Kecerdasan Artifisial Tingkat Dasar,3,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1388
P9-2025,TATA RIAS PENGANTIN BALI - LKP KECANTIKAN ANGGUN,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1415
P9-2025,Tata Kecantikan Rambut LKP Rama,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1402
P9-2025,TATA RIAS PENGANTIN BALI - LKP JEGEG BAGUS BALI,1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1416
