id,lkp_id,nama_kelas,link,peserta,lulusan,status,program_keterampilan
K-MOODLE-1868,LKP-e0c91fb822,Perawatan Mobil bagi Pengemudi Mobil Keluarga (Family Driver),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1868,9,0,Sudah Berjalan,
K-MOODLE-2026,LKP-e0c91fb822,Perawatan dan Perbaikan Mesin Jahit Industri Garmen,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2026,7,0,Sudah Berjalan,
K-MOODLE-2052,LKP-e0c91fb822,Menjahit Aneka Model Tunik bagi Tukang Jahit - LKP Kartika,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2052,2,0,Sudah Berjalan,
K-MOODLE-2058,LKP-e0c91fb822,"Keterampilan Menjahit ""Membuat Tas serut""",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2058,1,0,Sudah Berjalan,
K-MOODLE-473,LKP-75cb0f2c27,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=473,2,0,Sudah Berjalan,
K-MOODLE-2263,LKP-82231c1703,Design Your Own Vibe: Kursus Jahit Online dari Nol,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2263,1,0,Sudah Berjalan,
K-MOODLE-2215,LKP-02a045b525,Pelatihan Keterampilan Tata Rias Wajah Berbasis Digital,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2215,2,0,Sudah Berjalan,
K-MOODLE-688,LKP-91572600ac,DESAIN GRAFIS,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=688,24,0,Sudah Berjalan,
K-MOODLE-757,LKP-7d674504b3,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=757,4,0,Sudah Berjalan,
K-MOODLE-1641,LKP-8cae193282,LKP Mentari,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1641,2,0,Sudah Berjalan,
K-MOODLE-761,LKP-66e370f1bc,LKP Karunia Bunda,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=761,2,0,Sudah Berjalan,
K-MOODLE-678,LKP-45ce55d94b,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=678,2,0,Sudah Berjalan,
K-MOODLE-685,LKP-2b22c2eead,English for Tour Guide,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=685,16,0,Sudah Berjalan,
K-MOODLE-410,LKP-5ca14c1a3c,Kelas Canva Basic,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=410,22,0,Sudah Berjalan,
K-MOODLE-728,LKP-5ca14c1a3c,Membuat Profil Bisnis Usaha Kita,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=728,2,0,Sudah Berjalan,
K-MOODLE-538,LKP-7e2147d9d5,"Membuat Rok A Line Lengkap (Mengambil ukuran, membuat pola, menjahit, dan finishing)",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=538,2,0,Sudah Berjalan,
K-MOODLE-717,LKP-e0cc3df565,Membuat Sabun Herbal padat batangan dan Pewangi Pakaian,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=717,1,0,Sudah Berjalan,
K-MOODLE-722,LKP-e0cc3df565,MEMBUAT CREAM WAJAH DAN BODY LOTION,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=722,1,0,Sudah Berjalan,
K-MOODLE-732,LKP-e0cc3df565,Therapist SPA & Refleksi untuk ke Malaysia,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=732,3,0,Sudah Berjalan,
K-MOODLE-734,LKP-e0cc3df565,Body Treatment Spa,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=734,1,0,Sudah Berjalan,
K-MOODLE-739,LKP-e0cc3df565,Pijat Thailand (Thai Massage),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=739,2,0,Sudah Berjalan,
K-MOODLE-648,LKP-39f42a655d,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=648,2,0,Sudah Berjalan,
K-MOODLE-600,LKP-b26a295858,EDITING VIDEO MENGGUNAKAN CANVA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=600,14,0,Sudah Berjalan,
K-MOODLE-618,LKP-62f2c936a6,Kursus Membuat Unique Ethnic Blouse,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=618,11,0,Sudah Berjalan,
K-MOODLE-2030,LKP-c20146a8ad,"Mengelola Excel bagi Petugas Entry Data, LKP Putra Perwira",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2030,7,0,Sudah Berjalan,
K-MOODLE-2053,LKP-c20146a8ad,Mengelola Medsos bagi Sosial Media Strategi - LKP Putra Perwira,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2053,8,0,Sudah Berjalan,
K-MOODLE-2054,LKP-c20146a8ad,Mengelola Angka dengan Microsoft Excel bagi Tenaga Perkantoran - Putra Perwira,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2054,6,0,Sudah Berjalan,
K-MOODLE-2055,LKP-c20146a8ad,Membuat Desain Presentasi dengan Power Point bagi Tenaga Pendidikan - Putra Perwira,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2055,7,0,Sudah Berjalan,
K-MOODLE-2056,LKP-c20146a8ad,Belajar Menggunakan MS Word Untuk Tenaga Perkantoran - Putra Perwira,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2056,9,0,Sudah Berjalan,
K-MOODLE-587,LKP-d44eaefb47,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=587,2,0,Sudah Berjalan,
K-MOODLE-1612,LKP-c2cc724036,Bahasa Inggris dan Komputer LKP Communicative Center,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1612,2,0,Sudah Berjalan,
K-MOODLE-2268,LKP-fcd66060c5,"Mahir Microsoft Word: Belajar Santai, Hasil Maksimal",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2268,2,0,Sudah Berjalan,
K-MOODLE-385,LKP-fcd66060c5,Operator Komputer Muda,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=385,2,0,Sudah Berjalan,
K-MOODLE-345,LKP-b0fcfcd830,Kursus Musik,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=345,3,0,Sudah Berjalan,
K-MOODLE-743,LKP-da8ead3bec,"Mahir Menjahit Gamis Kombinasi Batik: Kuasai Teknik, Ciptakan Karya Berkualitas",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=743,2,0,Sudah Berjalan,
K-MOODLE-1068,LKP-2832e63cb2,Rok Suai,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1068,3,0,Sudah Berjalan,
K-MOODLE-1069,LKP-2832e63cb2,Membuat Taplak Meja Bagi Tukang Jahit,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1069,2,0,Sudah Berjalan,
K-MOODLE-1070,LKP-2832e63cb2,Menjadi Pengusaha Toko Pakaian di Rumah,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1070,3,0,Sudah Berjalan,
K-MOODLE-1247,LKP-2832e63cb2,Merancang UI/UX Landing Page Menggunakan Figma,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1247,3,0,Sudah Berjalan,
K-MOODLE-465,LKP-2832e63cb2,Merancang Kreasi Lap Gantung,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=465,64,0,Sudah Berjalan,
K-MOODLE-2022,LKP-28d5ef0171,Bahasa Korea Lulus Ujian EPS-TOPIK : LPK KONGBUHAPSIDA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2022,2,0,Sudah Berjalan,
K-MOODLE-742,LKP-6fd82bdf7d,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=742,2,0,Sudah Berjalan,
K-MOODLE-1748,LKP-0d7666a932,Menjahit Busana Dasar LKP BUSANA PUTRI,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1748,2,0,Sudah Berjalan,
K-MOODLE-2120,LKP-b91f8f27c6,Desain Grafis Untuk Cutting Stiker,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2120,2,0,Sudah Berjalan,
K-MOODLE-480,LKP-4cd5333ef8,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=480,2,0,Sudah Berjalan,
K-MOODLE-1249,LKP-c61f48fae2,TOEFL Preparation LKP GAZEBO ENGLISH COURSE,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1249,2,0,Sudah Berjalan,
K-MOODLE-822,LKP-550b02a652,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=822,1,0,Sudah Berjalan,
K-MOODLE-703,LKP-bf4a3cc060,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=703,2,0,Sudah Berjalan,
K-MOODLE-644,LKP-10f15574ce,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=644,2,0,Sudah Berjalan,
K-MOODLE-1234,LKP-14ac92672b,Kenali Ukuranmu : Dasar Mengukur Tubuh untuk Membuat Pakaian Wanita,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1234,2,0,Sudah Berjalan,
K-MOODLE-1252,LKP-560e34faad,IT & Multi Media LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1252,2,0,Sudah Berjalan,
K-MOODLE-1254,LKP-560e34faad,Microsoft Windows LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1254,2,0,Sudah Berjalan,
K-MOODLE-1255,LKP-560e34faad,Microsoft Office Word Media LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1255,2,0,Sudah Berjalan,
K-MOODLE-1256,LKP-560e34faad,Microsoft Office Excel LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1256,2,0,Sudah Berjalan,
K-MOODLE-1257,LKP-560e34faad,Microsoft Office Powerpoint LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1257,2,0,Sudah Berjalan,
K-MOODLE-1258,LKP-560e34faad,Desain Grafis LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1258,2,0,Sudah Berjalan,
K-MOODLE-1259,LKP-560e34faad,Digital Marketing LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1259,2,0,Sudah Berjalan,
K-MOODLE-1260,LKP-560e34faad,IT & Multi Media 2 LP2I Brawijaya,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1260,2,0,Sudah Berjalan,
K-MOODLE-485,LKP-40426ddeae,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=485,2,0,Sudah Berjalan,
K-MOODLE-1235,LKP-4649455929,Celebes International School,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1235,2,0,Sudah Berjalan,
K-MOODLE-1104,LKP-dd32b410d9,kursusbaru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1104,2,0,Sudah Berjalan,
K-MOODLE-879,LKP-d68c6c2c03,kursusbaru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=879,2,0,Sudah Berjalan,
K-MOODLE-400,LKP-1855cd61a6,Melakukan Perakitan dan Perbaikan Komputer untuk Teknisi Komputer,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=400,2,0,Sudah Berjalan,
K-MOODLE-429,LKP-043782e36b,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=429,2,0,Sudah Berjalan,
K-MOODLE-1870,LKP-97f3ab83c6,LKP INKA Kursus Baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1870,2,0,Sudah Berjalan,
K-MOODLE-1061,LKP-cfc6e5d1f3,First Steps in Hotel English: Receptionist & Guest Services,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1061,3,0,Sudah Berjalan,
K-MOODLE-1062,LKP-cfc6e5d1f3,TEKNIK PENYELESAIAN PADA TEPI BUSANA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1062,2,0,Sudah Berjalan,
K-MOODLE-1105,LKP-cfc6e5d1f3,Bahasa Inggris,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1105,2,0,Sudah Berjalan,
K-MOODLE-1106,LKP-cfc6e5d1f3,Excel untuk Admin Cerdas: Panduan Praktis dari Nol sampai Mahir,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1106,2,0,Sudah Berjalan,
K-MOODLE-1107,LKP-cfc6e5d1f3,Stitch Mastery: Beginner 1.1,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1107,2,0,Sudah Berjalan,
K-MOODLE-1108,LKP-cfc6e5d1f3,Digital Fashion Design Menggunakan Smartphone,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1108,3,0,Sudah Berjalan,
K-MOODLE-423,LKP-cfc6e5d1f3,MICROSOFT EXCEL (BASIC LEVEL) UNTUK KARYAWAN DAN PENCARI KERJA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=423,8,0,Sudah Berjalan,
K-MOODLE-1871,LKP-1be51f614f,Pengasuh dan Bayi LKP Citra Puspa Rini,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1871,2,0,Sudah Berjalan,
K-MOODLE-1799,LKP-d0a14c7af5,Desain Kursus Pemula GRATIS,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1799,1,0,Sudah Berjalan,
K-MOODLE-500,LKP-d0a14c7af5,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=500,2,0,Sudah Berjalan,
K-MOODLE-497,LKP-bb617dbb5b,Tata Rias Pengantin Sunda Siger,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=497,1,0,Sudah Berjalan,
K-MOODLE-690,LKP-b3c4903ffe,Desain Grafis : Pemanfaatan Clip Art Ms. Office 2010 pada Corel Draw,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=690,2,0,Sudah Berjalan,
K-MOODLE-509,LKP-77dcf2e83c,PEMROGRAMAN WEB DASAR,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=509,1,0,Sudah Berjalan,
K-MOODLE-1378,LKP-6f18134264,Aplikasi perkantoran LKP Smart College,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1378,2,0,Sudah Berjalan,
K-MOODLE-632,LKP-c8b3f1144c,Microsoft Word Untuk Administrasi Perkantoran,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=632,145,0,Sudah Berjalan,
K-MOODLE-716,LKP-c8b3f1144c,Jago Microsoft Excel Dalam Waktu Singkat,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=716,56,0,Sudah Berjalan,
K-MOODLE-813,LKP-c8b3f1144c,"""Kreatifitas Tanpa Batas :  Belajar PowerPoint untuk Bisnis dan Pendidikan""",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=813,1,0,Sudah Berjalan,
K-MOODLE-814,LKP-c8b3f1144c,Menyusun Strategi Pembuatan Bengkel,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=814,1,0,Sudah Berjalan,
K-MOODLE-815,LKP-c8b3f1144c,Digital Marketing Untuk UMKM,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=815,1,0,Sudah Berjalan,
K-MOODLE-816,LKP-c8b3f1144c,Membuat Brosur Digital Dengan Canva,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=816,1,0,Sudah Berjalan,
K-MOODLE-817,LKP-c8b3f1144c,Dasar Pembuatan Desain Grafis Yang Efektif,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=817,1,0,Sudah Berjalan,
K-MOODLE-650,LKP-3472ec7ff7,KURSUS DIGITAL MARKETING,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=650,5,0,Sudah Berjalan,
K-MOODLE-819,LKP-dbcf68da15,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=819,2,0,Sudah Berjalan,
K-MOODLE-2037,LKP-8767dec080,"Desain Grafis Percetakan, LKP Suvi Training",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2037,2,0,Sudah Berjalan,
K-MOODLE-1112,LKP-53baafd646,Office Tools untuk Administrasi Perkantoran Modern,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1112,2,0,Sudah Berjalan,
K-MOODLE-359,LKP-53baafd646,Administrasi Perkantoran,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=359,2,0,Sudah Berjalan,
K-MOODLE-358,LKP-8a2b4dc543,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=358,2,0,Sudah Berjalan,
K-MOODLE-373,LKP-a2bd3d2bb5,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=373,2,0,Sudah Berjalan,
K-MOODLE-339,LKP-a75ef281eb,Belajar Rias Wajah dan Tata Hijab Pengantin Muslim,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=339,82,0,Sudah Berjalan,
K-MOODLE-374,LKP-b006cccb4b,LKP IRA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=374,3,0,Sudah Berjalan,
K-MOODLE-362,LKP-9a12489003,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=362,2,0,Sudah Berjalan,
K-MOODLE-353,LKP-ec0f809cd2,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=353,2,0,Sudah Berjalan,
K-MOODLE-556,LKP-d4e44f433a,Tata Kecantikan Rambut Lev.II,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=556,2,0,Sudah Berjalan,
K-MOODLE-579,LKP-b29fe1058f,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=579,2,0,Sudah Berjalan,
K-MOODLE-540,LKP-4a48ff6c5f,Belajar Desain Grafis,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=540,1,0,Sudah Berjalan,
K-MOODLE-583,LKP-c6feca00f8,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=583,2,0,Sudah Berjalan,
K-MOODLE-580,LKP-d0476cbccd,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=580,2,0,Sudah Berjalan,
K-MOODLE-574,LKP-a78dcc3915,Seni Tari Tradisional,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=574,2,0,Sudah Berjalan,
K-MOODLE-529,LKP-4f2c41af55,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=529,1,0,Sudah Berjalan,
K-MOODLE-570,LKP-a49695440e,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=570,2,0,Sudah Berjalan,
K-MOODLE-541,LKP-139964afdd,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=541,1,0,Sudah Berjalan,
K-MOODLE-528,LKP-a3b8fd5f22,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=528,2,0,Sudah Berjalan,
K-MOODLE-571,LKP-d8d6f15b68,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=571,2,0,Sudah Berjalan,
K-MOODLE-588,LKP-326673704a,LKP APHRODITE,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=588,1,0,Sudah Berjalan,
K-MOODLE-582,LKP-0682bd39c9,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=582,2,0,Sudah Berjalan,
K-MOODLE-1242,LKP-e38ec3ac66,Merancang Desain Interior dengan AutoCAD,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1242,2,0,Sudah Berjalan,
K-MOODLE-573,LKP-e38ec3ac66,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=573,2,0,Sudah Berjalan,
K-MOODLE-581,LKP-eb57cc50c4,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=581,2,0,Sudah Berjalan,
K-MOODLE-837,LKP-2cf210210f,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=837,2,0,Sudah Berjalan,
K-MOODLE-575,LKP-b12a5e1f4e,Tata Rias Pengantin,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=575,2,0,Sudah Berjalan,
K-MOODLE-589,LKP-0a6de94e29,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=589,1,0,Sudah Berjalan,
K-MOODLE-609,LKP-ba9852334b,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=609,2,0,Sudah Berjalan,
K-MOODLE-584,LKP-c828afd7b5,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=584,2,0,Sudah Berjalan,
K-MOODLE-568,LKP-19db432248,Lembaga Kursus dan Pelatihan Dhini,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=568,2,0,Sudah Berjalan,
K-MOODLE-576,LKP-bc81174001,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=576,2,0,Sudah Berjalan,
K-MOODLE-413,LKP-a4ff454675,"P2BN - KURSUS DESAIN GRAFIS ""Belajar Adobe Photoshop dari awal hingga mahir""",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=413,130,0,Sudah Berjalan,
K-MOODLE-458,LKP-a4ff454675,LKP Pendidikan Profesi Bakti Nusantara (P2BN),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=458,2,0,Sudah Berjalan,
K-MOODLE-2274,LKP-6770683196,Cantik Natural Setiap Hari: Kursus Makeup Sehari-hari untuk Pemula,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2274,2,0,Sudah Berjalan,
K-MOODLE-343,LKP-6770683196,Tata Rias Pengantin Muslim,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=343,2,0,Sudah Berjalan,
K-MOODLE-356,LKP-855658c670,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=356,2,0,Sudah Berjalan,
K-MOODLE-396,LKP-e2c1fdf9cc,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=396,2,0,Sudah Berjalan,
K-MOODLE-1096,LKP-ea58ebac7e,kursusbaru LPBM PEMBINA,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1096,2,0,Sudah Berjalan,
K-MOODLE-357,LKP-a6c3d916b9,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=357,2,0,Sudah Berjalan,
K-MOODLE-341,LKP-a75db08411,TEST LPIA-EPT (TOEFL®),https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=341,4,0,Sudah Berjalan,
K-MOODLE-1064,LKP-d803faaa36,Pekarya Kesehatan,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1064,3,0,Sudah Berjalan,
K-MOODLE-677,LKP-d9f9bd2b31,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=677,2,0,Sudah Berjalan,
K-MOODLE-631,LKP-7720d18da6,PROGLAT DARING CUSTOMER SERVICE,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=631,2,0,Sudah Berjalan,
K-MOODLE-593,LKP-2552e09439,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=593,2,0,Sudah Berjalan,
K-MOODLE-2063,LKP-f0eeb0bb4f,Pemograman Web Dasar - School Computer Training,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2063,2,0,Sudah Berjalan,
K-MOODLE-788,LKP-8931effa64,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=788,2,0,Sudah Berjalan,
K-MOODLE-2034,LKP-4f2852b069,Desain grafis dan aplikasi perkantoran LKP EKKLESIA KOMPUTER,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2034,2,0,Sudah Berjalan,
K-MOODLE-2045,LKP-4f2852b069,Mengelola dokumen perusahaan dengan Microsof Word,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2045,2,0,Sudah Berjalan,
K-MOODLE-2046,LKP-4f2852b069,Mahir Presentasi Bisnis dengan Microsoft Power Point,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2046,2,0,Sudah Berjalan,
K-MOODLE-2047,LKP-4f2852b069,Microsfot Ecel untuk perkantoran dan Profesional,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2047,2,0,Sudah Berjalan,
K-MOODLE-2048,LKP-4f2852b069,Desain Grafis dengan Coreldraw bagi Perancang Grafis,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2048,2,0,Sudah Berjalan,
K-MOODLE-2049,LKP-4f2852b069,Menjadi editor Profesional dengan Photoshop,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2049,2,0,Sudah Berjalan,
K-MOODLE-2040,LKP-e560b52a60,"Kelas jago word - Aplikasi Perkantoran, California Computer",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2040,2,0,Sudah Berjalan,
K-MOODLE-2041,LKP-e560b52a60,Cara Praktis Belajar Excel - Aplikasi Perkantoran - California Computer,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2041,2,0,Sudah Berjalan,
K-MOODLE-2042,LKP-e560b52a60,Belajar Presntasi keren dengan Power Point - Aplikasi Perkantoran,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2042,2,0,Sudah Berjalan,
K-MOODLE-2043,LKP-e560b52a60,"Belajar Adobe Photoshop dari Nol, Panduan lengpak bagi pemula - Desain Grafis",https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=2043,2,0,Sudah Berjalan,
K-MOODLE-519,LKP-850b82fddc,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=519,2,0,Sudah Berjalan,
K-MOODLE-793,LKP-2011559640,Komputer Aplikasi Perkantoran,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=793,2,0,Sudah Berjalan,
K-MOODLE-643,LKP-7010614642,Berlatih Edit Foto untuk Perancang Grafis,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=643,3,0,Sudah Berjalan,
K-MOODLE-763,LKP-f1e055979c,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=763,2,0,Sudah Berjalan,
K-MOODLE-619,LKP-23a21c378c,Kursus fotografi,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=619,62,0,Sudah Berjalan,
K-MOODLE-450,LKP-b038ac20d0,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=450,1,0,Sudah Berjalan,
K-MOODLE-441,LKP-bd9f9dc1d2,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=441,1,0,Sudah Berjalan,
K-MOODLE-1091,LKP-1a993ea6bb,Dari Pemula Jadi Paham: Panduan Singkat Microsoft Excel,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1091,2,0,Sudah Berjalan,
K-MOODLE-617,LKP-71f2d42849,kursus baru,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=617,2,0,Sudah Berjalan,
K-MOODLE-1240,LKP-c3832759ea,Berkomunikasi Bahasa Inggris untuk Staff Perkantoran Umum,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1240,5,0,Sudah Berjalan,
K-MOODLE-1387,LKP-d246433ca2,Administrasi Perkantoran Dasar LKP Webmedia Training Center,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=1387,2,0,Sudah Berjalan,
K-MOODLE-391,LKP-2eaf33af2e,English for Hotel,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=391,2,0,Sudah Berjalan,
K-MOODLE-671,LKP-907b726bde,Operator Komputer,https://kursusdaring.kemendikdasmen.go.id/course/view.php?id=671,2,0,Sudah Berjalan,
