id,lkp_id,nama_kelas,link,peserta,lulusan,status
K-5991-0,LKP-c8b3f1144c,"Microsoft Word Untuk Administrasi Perkantoran, 
Jago Microsoft Excel Dalam Waktu Singkat, ""Kreatifitas Tanpa Batas : Belajar PowerPoint untuk Bisnis dan Pendidikan"" bulk action selection
""Kreatifitas Tanpa Batas : Belajar PowerPoint untuk Bisnis dan Pendidikan"", Menyusun Strategi Pembuatan Bengkel bulk action selection
Digital Marketing Untuk UMKM bulk action selection
Digital Marketing Untuk UMKM, 
Membuat Brosur Digital Dengan Canva, Dasar Pembuatan Desain Grafis Yang Efektif bulk action selection
Dasar Pembuatan Desain Grafis Yang Efektif",,206,28,Sudah Berjalan
K-5991-1,LKP-c8b3f1144c,"Microsoft Word Untuk Administrasi Perkantoran, 
Jago Microsoft Excel Dalam Waktu Singkat, ""Kreatifitas Tanpa Batas : Belajar PowerPoint untuk Bisnis dan Pendidikan"" bulk action selection
""Kreatifitas Tanpa Batas : Belajar PowerPoint untuk Bisnis dan Pendidikan"", Menyusun Strategi Pembuatan Bengkel bulk action selection
Digital Marketing Untuk UMKM bulk action selection
Digital Marketing Untuk UMKM, 
Membuat Brosur Digital Dengan Canva, Dasar Pembuatan Desain Grafis Yang Efektif bulk action selection
Dasar Pembuatan Desain Grafis Yang Efektif",,206,28,Sudah Berjalan
K-5991-2,LKP-c8b3f1144c,"Microsoft Word Untuk Administrasi Perkantoran, 
Jago Microsoft Excel Dalam Waktu Singkat, ""Kreatifitas Tanpa Batas : Belajar PowerPoint untuk Bisnis dan Pendidikan"" bulk action selection
""Kreatifitas Tanpa Batas : Belajar PowerPoint untuk Bisnis dan Pendidikan"", Menyusun Strategi Pembuatan Bengkel bulk action selection
Digital Marketing Untuk UMKM bulk action selection
Digital Marketing Untuk UMKM, 
Membuat Brosur Digital Dengan Canva, Dasar Pembuatan Desain Grafis Yang Efektif bulk action selection
Dasar Pembuatan Desain Grafis Yang Efektif",,206,28,Sudah Berjalan
K-6015-0,LKP-5a59776e63,kursus baru,,0,0,Materi Belum Lengkap
K-6015-1,LKP-5a59776e63,kursus baru,,0,0,Materi Belum Lengkap
K-6015-2,LKP-5a59776e63,kursus baru,,0,0,Materi Belum Lengkap
K-6041-0,LKP-d8726b6011,Master of Ceremony,,18,1,Sudah Berjalan
K-6041-1,LKP-d8726b6011,Master of Ceremony,,18,1,Sudah Berjalan
K-6041-2,LKP-d8726b6011,Master of Ceremony,,18,1,Sudah Berjalan
K-6059-0,LKP-42c9ae5353,Hide,,0,0,Materi Belum Lengkap
K-6059-1,LKP-42c9ae5353,Hide,,0,0,Materi Belum Lengkap
K-6059-2,LKP-42c9ae5353,Hide,,0,0,Materi Belum Lengkap
K-6099-0,LKP-511a708263,kursus baru,,0,0,Materi Belum Lengkap
K-6099-1,LKP-511a708263,kursus baru,,0,0,Materi Belum Lengkap
K-6099-2,LKP-511a708263,kursus baru,,0,0,Materi Belum Lengkap
K-6125-0,LKP-623c17c022,Sudah Berhenti/Sudah Expired Date,,0,0,Materi Belum Lengkap
K-6125-1,LKP-623c17c022,Sudah Berhenti/Sudah Expired Date,,0,0,Materi Belum Lengkap
K-6125-2,LKP-623c17c022,Sudah Berhenti/Sudah Expired Date,,0,0,Materi Belum Lengkap
K-6195-0,LKP-d63d6ac289,kursusbaru,,0,0,Materi Belum Lengkap
K-6195-1,LKP-d63d6ac289,kursusbaru,,0,0,Materi Belum Lengkap
K-6195-2,LKP-d63d6ac289,kursusbaru,,0,0,Materi Belum Lengkap
K-6432-0,LKP-850b82fddc,kursusbaru,,0,0,Materi Belum Lengkap
K-6432-1,LKP-850b82fddc,kursusbaru,,0,0,Materi Belum Lengkap
K-6432-2,LKP-850b82fddc,kursusbaru,,0,0,Materi Belum Lengkap
K-6567-0,LKP-cc1aa6fb07,kursus baru,,0,0,Materi Belum Lengkap
K-6567-1,LKP-cc1aa6fb07,kursus baru,,0,0,Materi Belum Lengkap
K-6567-2,LKP-cc1aa6fb07,kursus baru,,0,0,Materi Belum Lengkap
K-6753-0,LKP-2ad03b9fba,Belajar Design Grafis dengan Aplikasi Canva,,4,0,Sudah Berjalan
K-6753-1,LKP-2ad03b9fba,Belajar Design Grafis dengan Aplikasi Canva,,4,0,Sudah Berjalan
K-6753-2,LKP-2ad03b9fba,Belajar Design Grafis dengan Aplikasi Canva,,4,0,Sudah Berjalan
K-6870-0,LKP-c47210bac3,Pekarya Kesehatan,,1,0,Sudah Berjalan
K-6870-1,LKP-c47210bac3,Pekarya Kesehatan,,1,0,Sudah Berjalan
K-6870-2,LKP-c47210bac3,Pekarya Kesehatan,,1,0,Sudah Berjalan
K-6988-0,LKP-6ce0fa18f6,"Kursus Belajar Pengelolaan Data Menggunakan Microsoft Excel, 
Kelas Online Desain Grafis Menggunakan CorelDraw Dari Dasar Hingga Berwirausaha, 
Belajar Pengelolaan Kata Menggunakan MICROSOFT WORD",,2,1,Sudah Berjalan
K-6988-1,LKP-6ce0fa18f6,"Kursus Belajar Pengelolaan Data Menggunakan Microsoft Excel, 
Kelas Online Desain Grafis Menggunakan CorelDraw Dari Dasar Hingga Berwirausaha, 
Belajar Pengelolaan Kata Menggunakan MICROSOFT WORD",,2,1,Sudah Berjalan
K-6988-2,LKP-6ce0fa18f6,"Kursus Belajar Pengelolaan Data Menggunakan Microsoft Excel, 
Kelas Online Desain Grafis Menggunakan CorelDraw Dari Dasar Hingga Berwirausaha, 
Belajar Pengelolaan Kata Menggunakan MICROSOFT WORD",,2,1,Sudah Berjalan
K-6990-0,LKP-29f138e483,kursus baru,,0,0,Materi Belum Lengkap
K-6990-1,LKP-29f138e483,kursus baru,,0,0,Materi Belum Lengkap
K-6990-2,LKP-29f138e483,kursus baru,,0,0,Materi Belum Lengkap
K-7091-0,LKP-5c6b6a4d6c,kursus baru,,0,0,Materi Belum Lengkap
K-7091-1,LKP-5c6b6a4d6c,kursus baru,,0,0,Materi Belum Lengkap
K-7091-2,LKP-5c6b6a4d6c,kursus baru,,0,0,Materi Belum Lengkap
K-7149-0,LKP-91572600ac,"DESAIN GRAFIS, OFFICE PROFESSIONAL",,22,19,Sudah Berjalan
K-7149-1,LKP-91572600ac,"DESAIN GRAFIS, OFFICE PROFESSIONAL",,22,19,Sudah Berjalan
K-7149-2,LKP-91572600ac,"DESAIN GRAFIS, OFFICE PROFESSIONAL",,22,19,Sudah Berjalan
K-7162-0,LKP-934e82e230,kursus baru,,0,0,Materi Belum Lengkap
K-7162-1,LKP-934e82e230,kursus baru,,0,0,Materi Belum Lengkap
K-7162-2,LKP-934e82e230,kursus baru,,0,0,Materi Belum Lengkap
K-7467-0,LKP-a3ff803d0b,"TEKNISI AKUNTANSI YUNIOR
MICROSOFT OFFICE",,0,0,Materi Belum Lengkap
K-7467-1,LKP-a3ff803d0b,"TEKNISI AKUNTANSI YUNIOR
MICROSOFT OFFICE",,0,0,Materi Belum Lengkap
K-7467-2,LKP-a3ff803d0b,"TEKNISI AKUNTANSI YUNIOR
MICROSOFT OFFICE",,0,0,Materi Belum Lengkap
K-7482-0,LKP-26d7bbe06d,Tata kecantikan Kulit,,0,0,Materi Belum Lengkap
K-7482-1,LKP-26d7bbe06d,Tata kecantikan Kulit,,0,0,Materi Belum Lengkap
K-7482-2,LKP-26d7bbe06d,Tata kecantikan Kulit,,0,0,Materi Belum Lengkap
K-7521-0,LKP-6460e14029,kursus baru,,0,0,Materi Belum Lengkap
K-7521-1,LKP-6460e14029,kursus baru,,0,0,Materi Belum Lengkap
K-7521-2,LKP-6460e14029,kursus baru,,0,0,Materi Belum Lengkap
K-7526-0,LKP-a038d65497,kursusbaru,,0,0,Materi Belum Lengkap
K-7526-1,LKP-a038d65497,kursusbaru,,0,0,Materi Belum Lengkap
K-7526-2,LKP-a038d65497,kursusbaru,,0,0,Materi Belum Lengkap
K-7540-0,LKP-af534a6f78,kursus baru - LKP IFO,,0,0,Materi Belum Lengkap
K-7540-1,LKP-af534a6f78,kursus baru - LKP IFO,,0,0,Materi Belum Lengkap
K-7540-2,LKP-af534a6f78,kursus baru - LKP IFO,,0,0,Materi Belum Lengkap
K-7545-0,LKP-d246433ca2,Administrasi Perkantoran Dasar LKP Webmedia Training Center,,0,0,Materi Belum Lengkap
K-7545-1,LKP-d246433ca2,Administrasi Perkantoran Dasar LKP Webmedia Training Center,,0,0,Materi Belum Lengkap
K-7545-2,LKP-d246433ca2,Administrasi Perkantoran Dasar LKP Webmedia Training Center,,0,0,Materi Belum Lengkap
K-7552-0,LKP-23949b4b21,kursusbaru,,0,0,Materi Belum Lengkap
K-7552-1,LKP-23949b4b21,kursusbaru,,0,0,Materi Belum Lengkap
K-7552-2,LKP-23949b4b21,kursusbaru,,0,0,Materi Belum Lengkap
K-7607-0,LKP-a7dc12a5d4,kursusbaru,,0,0,Materi Belum Lengkap
K-7607-1,LKP-a7dc12a5d4,kursusbaru,,0,0,Materi Belum Lengkap
K-7607-2,LKP-a7dc12a5d4,kursusbaru,,0,0,Materi Belum Lengkap
K-7610-0,LKP-77dcf2e83c,PEMROGRAMAN WEB DASAR,,0,0,Materi Lengkap - Belum Ada Peserta
K-7610-1,LKP-77dcf2e83c,PEMROGRAMAN WEB DASAR,,0,0,Materi Lengkap - Belum Ada Peserta
K-7610-2,LKP-77dcf2e83c,PEMROGRAMAN WEB DASAR,,0,0,Materi Lengkap - Belum Ada Peserta
K-7807-0,LKP-83f3e0d118,kursusbaru,,0,0,Materi Belum Lengkap
K-7807-1,LKP-83f3e0d118,kursusbaru,,0,0,Materi Belum Lengkap
K-7807-2,LKP-83f3e0d118,kursusbaru,,0,0,Materi Belum Lengkap
K-7812-0,LKP-4e15f3784b,"Teknik Belajar Microsoft Word hanya 5 hari, 
Membuat Game Edukasi SD Melalui Articulate Storyline, Cara Mudah Belajar Game Edukasi",,55,0,Sudah Berjalan
K-7812-1,LKP-4e15f3784b,"Teknik Belajar Microsoft Word hanya 5 hari, 
Membuat Game Edukasi SD Melalui Articulate Storyline, Cara Mudah Belajar Game Edukasi",,55,0,Sudah Berjalan
K-7812-2,LKP-4e15f3784b,"Teknik Belajar Microsoft Word hanya 5 hari, 
Membuat Game Edukasi SD Melalui Articulate Storyline, Cara Mudah Belajar Game Edukasi",,55,0,Sudah Berjalan
K-7815-0,LKP-b4662eaed7,kursus baru,,0,0,Materi Belum Lengkap
K-7815-1,LKP-b4662eaed7,kursus baru,,0,0,Materi Belum Lengkap
K-7815-2,LKP-b4662eaed7,kursus baru,,0,0,Materi Belum Lengkap
K-7822-0,LKP-b44742e44c,kursusbaru,,0,0,Materi Belum Lengkap
K-7822-1,LKP-b44742e44c,kursusbaru,,0,0,Materi Belum Lengkap
K-7822-2,LKP-b44742e44c,kursusbaru,,0,0,Materi Belum Lengkap
K-7826-0,LKP-b381acaeb3,kursusbaru,,0,0,Materi Belum Lengkap
K-7826-1,LKP-b381acaeb3,kursusbaru,,0,0,Materi Belum Lengkap
K-7826-2,LKP-b381acaeb3,kursusbaru,,0,0,Materi Belum Lengkap
K-7920-0,LKP-7e2147d9d5,"Membuat Rok A Line Lengkap (Mengambil ukuran, membuat pola, menjahit, dan finishing)",,0,0,Materi Lengkap - Belum Ada Peserta
K-7920-1,LKP-7e2147d9d5,"Membuat Rok A Line Lengkap (Mengambil ukuran, membuat pola, menjahit, dan finishing)",,0,0,Materi Lengkap - Belum Ada Peserta
K-7920-2,LKP-7e2147d9d5,"Membuat Rok A Line Lengkap (Mengambil ukuran, membuat pola, menjahit, dan finishing)",,0,0,Materi Lengkap - Belum Ada Peserta
K-7943-0,LKP-a7ec086aba,kursusbar,,0,0,Materi Belum Lengkap
K-7943-1,LKP-a7ec086aba,kursusbar,,0,0,Materi Belum Lengkap
K-7943-2,LKP-a7ec086aba,kursusbar,,0,0,Materi Belum Lengkap
K-7950-0,LKP-c5f129c6f3,Menjadi Administrasi Perkantoran (Microsoft Word) Profesional,,0,0,Materi Lengkap - Belum Ada Peserta
K-7950-1,LKP-c5f129c6f3,Menjadi Administrasi Perkantoran (Microsoft Word) Profesional,,0,0,Materi Lengkap - Belum Ada Peserta
K-7950-2,LKP-c5f129c6f3,Menjadi Administrasi Perkantoran (Microsoft Word) Profesional,,0,0,Materi Lengkap - Belum Ada Peserta
K-7961-0,LKP-d44eaefb47,kursus baru,,0,0,Materi Belum Lengkap
K-7961-1,LKP-d44eaefb47,kursus baru,,0,0,Materi Belum Lengkap
K-7961-2,LKP-d44eaefb47,kursus baru,,0,0,Materi Belum Lengkap
K-7981-0,LKP-a2bd3d2bb5,kursus baru,,0,0,Materi Belum Lengkap
K-7981-1,LKP-a2bd3d2bb5,kursus baru,,0,0,Materi Belum Lengkap
K-7981-2,LKP-a2bd3d2bb5,kursus baru,,0,0,Materi Belum Lengkap
K-7984-0,LKP-8a2b4dc543,kursus baru,,0,0,Materi Belum Lengkap
K-7984-1,LKP-8a2b4dc543,kursus baru,,0,0,Materi Belum Lengkap
K-7984-2,LKP-8a2b4dc543,kursus baru,,0,0,Materi Belum Lengkap
K-8020-0,LKP-4d01433e96,Tata Boga Royal Asia College,,0,0,Materi Belum Lengkap
K-8020-1,LKP-4d01433e96,Tata Boga Royal Asia College,,0,0,Materi Belum Lengkap
K-8020-2,LKP-4d01433e96,Tata Boga Royal Asia College,,0,0,Materi Belum Lengkap
K-8034-0,LKP-d80647fd7a,kursus baru,,0,0,Materi Belum Lengkap
K-8034-1,LKP-d80647fd7a,kursus baru,,0,0,Materi Belum Lengkap
K-8034-2,LKP-d80647fd7a,kursus baru,,0,0,Materi Belum Lengkap
K-8037-0,LKP-eea917f4c5,"Kursus Komputer Aplikasi Perkantoran Level 3
LKP PRIMA DATA",,0,0,Materi Lengkap - Belum Ada Peserta
K-8037-1,LKP-eea917f4c5,"Kursus Komputer Aplikasi Perkantoran Level 3
LKP PRIMA DATA",,0,0,Materi Lengkap - Belum Ada Peserta
K-8037-2,LKP-eea917f4c5,"Kursus Komputer Aplikasi Perkantoran Level 3
LKP PRIMA DATA",,0,0,Materi Lengkap - Belum Ada Peserta
K-8039-0,LKP-dcc2d3c452,Public Speaking School,,0,0,Materi Lengkap - Belum Ada Peserta
K-8039-1,LKP-dcc2d3c452,Public Speaking School,,0,0,Materi Lengkap - Belum Ada Peserta
K-8039-2,LKP-dcc2d3c452,Public Speaking School,,0,0,Materi Lengkap - Belum Ada Peserta
K-8057-0,LKP-2eaf33af2e,English for Hotel,,2,0,Sudah Berjalan
K-8057-1,LKP-2eaf33af2e,English for Hotel,,2,0,Sudah Berjalan
K-8057-2,LKP-2eaf33af2e,English for Hotel,,2,0,Sudah Berjalan
K-8085-0,LKP-fdf41ea07e,"Kursus TIK, Bahasa, Akuntansi dan BIMBEL",,1,0,Sudah Berjalan
K-8085-1,LKP-fdf41ea07e,"Kursus TIK, Bahasa, Akuntansi dan BIMBEL",,1,0,Sudah Berjalan
K-8085-2,LKP-fdf41ea07e,"Kursus TIK, Bahasa, Akuntansi dan BIMBEL",,1,0,Sudah Berjalan
K-8091-0,LKP-921a749cd3,kursus baru,,0,0,Materi Belum Lengkap
K-8091-1,LKP-921a749cd3,kursus baru,,0,0,Materi Belum Lengkap
K-8091-2,LKP-921a749cd3,kursus baru,,0,0,Materi Belum Lengkap
K-8095-0,LKP-894c879cd1,PELATIHAN TATA BOGA-PASTRY BAKERY,,0,0,Materi Belum Lengkap
K-8095-1,LKP-894c879cd1,PELATIHAN TATA BOGA-PASTRY BAKERY,,0,0,Materi Belum Lengkap
K-8095-2,LKP-894c879cd1,PELATIHAN TATA BOGA-PASTRY BAKERY,,0,0,Materi Belum Lengkap
K-8115-0,LKP-73d16c76b4,kursusbaru,,0,0,Materi Belum Lengkap
K-8115-1,LKP-73d16c76b4,kursusbaru,,0,0,Materi Belum Lengkap
K-8115-2,LKP-73d16c76b4,kursusbaru,,0,0,Materi Belum Lengkap
K-8236-0,LKP-7d674504b3,kursusbaru,,0,0,Materi Belum Lengkap
K-8236-1,LKP-7d674504b3,kursusbaru,,0,0,Materi Belum Lengkap
K-8236-2,LKP-7d674504b3,kursusbaru,,0,0,Materi Belum Lengkap
K-8500-0,LKP-41bc1a4ccc,kursusbaru,,0,0,Materi Belum Lengkap
K-8500-1,LKP-41bc1a4ccc,kursusbaru,,0,0,Materi Belum Lengkap
K-8500-2,LKP-41bc1a4ccc,kursusbaru,,0,0,Materi Belum Lengkap
K-8519-0,LKP-a85de7db2a,kursusbaru,,0,0,Materi Belum Lengkap
K-8519-1,LKP-a85de7db2a,kursusbaru,,0,0,Materi Belum Lengkap
K-8519-2,LKP-a85de7db2a,kursusbaru,,0,0,Materi Belum Lengkap
K-8583-0,LKP-602c0ac0e9,"Mahir Microsoft Word Untuk Siswa dan Perkantoran, Microsoft Excel, Power Point untuk Pemula",,2,0,Sudah Berjalan
K-8583-1,LKP-602c0ac0e9,"Mahir Microsoft Word Untuk Siswa dan Perkantoran, Microsoft Excel, Power Point untuk Pemula",,2,0,Sudah Berjalan
K-8583-2,LKP-602c0ac0e9,"Mahir Microsoft Word Untuk Siswa dan Perkantoran, Microsoft Excel, Power Point untuk Pemula",,2,0,Sudah Berjalan
K-8589-0,LKP-7d0554728d,kursus baru,,0,0,Materi Belum Lengkap
K-8589-1,LKP-7d0554728d,kursus baru,,0,0,Materi Belum Lengkap
K-8589-2,LKP-7d0554728d,kursus baru,,0,0,Materi Belum Lengkap
K-8603-0,LKP-b4cfe80226,kursus baru,,0,0,Materi Belum Lengkap
K-8603-1,LKP-b4cfe80226,kursus baru,,0,0,Materi Belum Lengkap
K-8603-2,LKP-b4cfe80226,kursus baru,,0,0,Materi Belum Lengkap
K-8629-0,LKP-902b0c6ebb,kursusbaru,,1,0,Sudah Berjalan
K-8629-1,LKP-902b0c6ebb,kursusbaru,,1,0,Sudah Berjalan
K-8629-2,LKP-902b0c6ebb,kursusbaru,,1,0,Sudah Berjalan
K-8632-0,LKP-8d1b041923,kursusbaru,,0,0,Materi Belum Lengkap
K-8632-1,LKP-8d1b041923,kursusbaru,,0,0,Materi Belum Lengkap
K-8632-2,LKP-8d1b041923,kursusbaru,,0,0,Materi Belum Lengkap
K-8645-0,LKP-b43b71ae36,kursusbaru,,0,0,Materi Belum Lengkap
K-8645-1,LKP-b43b71ae36,kursusbaru,,0,0,Materi Belum Lengkap
K-8645-2,LKP-b43b71ae36,kursusbaru,,0,0,Materi Belum Lengkap
K-8700-0,LKP-fab2221187,kursusbaru,,0,0,Materi Belum Lengkap
K-8700-1,LKP-fab2221187,kursusbaru,,0,0,Materi Belum Lengkap
K-8700-2,LKP-fab2221187,kursusbaru,,0,0,Materi Belum Lengkap
K-8711-0,LKP-d29d40b10a,Kursusbaru,,0,0,Materi Belum Lengkap
K-8711-1,LKP-d29d40b10a,Kursusbaru,,0,0,Materi Belum Lengkap
K-8711-2,LKP-d29d40b10a,Kursusbaru,,0,0,Materi Belum Lengkap
K-8732-0,LKP-ff94e16e44,kursusbaru,,0,0,Materi Belum Lengkap
K-8732-1,LKP-ff94e16e44,kursusbaru,,0,0,Materi Belum Lengkap
K-8732-2,LKP-ff94e16e44,kursusbaru,,0,0,Materi Belum Lengkap
K-8787-0,LKP-5c452f039a,"Pengoprasian komputer dan Desain grafis, Elang muda",,2,0,Sudah Berjalan
K-8787-1,LKP-5c452f039a,"Pengoprasian komputer dan Desain grafis, Elang muda",,2,0,Sudah Berjalan
K-8787-2,LKP-5c452f039a,"Pengoprasian komputer dan Desain grafis, Elang muda",,2,0,Sudah Berjalan
K-8840-0,LKP-44327015b0,Program Basic,,0,0,Materi Belum Lengkap
K-8840-1,LKP-44327015b0,Program Basic,,0,0,Materi Belum Lengkap
K-8840-2,LKP-44327015b0,Program Basic,,0,0,Materi Belum Lengkap
K-8862-0,LKP-4372591d61,kursusbaru,,0,0,Materi Belum Lengkap
K-8862-1,LKP-4372591d61,kursusbaru,,0,0,Materi Belum Lengkap
K-8862-2,LKP-4372591d61,kursusbaru,,0,0,Materi Belum Lengkap
K-8866-0,LKP-d3065e3b6a,Menjadi Content Writer Pemula secara Mudah bulk action selection,,0,0,Materi Belum Lengkap
K-8866-1,LKP-d3065e3b6a,Menjadi Content Writer Pemula secara Mudah bulk action selection,,0,0,Materi Belum Lengkap
K-8866-2,LKP-d3065e3b6a,Menjadi Content Writer Pemula secara Mudah bulk action selection,,0,0,Materi Belum Lengkap
K-8924-0,LKP-0024667e54,kursusbaru,,0,0,Materi Belum Lengkap
K-8924-1,LKP-0024667e54,kursusbaru,,0,0,Materi Belum Lengkap
K-8924-2,LKP-0024667e54,kursusbaru,,0,0,Materi Belum Lengkap
K-8933-0,LKP-666b38c0d8,kursusbaru,,0,0,Materi Belum Lengkap
K-8933-1,LKP-666b38c0d8,kursusbaru,,0,0,Materi Belum Lengkap
K-8933-2,LKP-666b38c0d8,kursusbaru,,0,0,Materi Belum Lengkap
K-8948-0,LKP-e1ffb09889,kursus baru,,0,0,Materi Belum Lengkap
K-8948-1,LKP-e1ffb09889,kursus baru,,0,0,Materi Belum Lengkap
K-8948-2,LKP-e1ffb09889,kursus baru,,0,0,Materi Belum Lengkap
K-8959-0,LKP-9e93870afd,"MAHIR MICROSOFT WORD, ENGLISH Online Course",,25,2,Sudah Berjalan
K-8959-1,LKP-9e93870afd,"MAHIR MICROSOFT WORD, ENGLISH Online Course",,25,2,Sudah Berjalan
K-8959-2,LKP-9e93870afd,"MAHIR MICROSOFT WORD, ENGLISH Online Course",,25,2,Sudah Berjalan
K-8961-0,LKP-2e1c08626e,kursusbaru,,0,0,Materi Belum Lengkap
K-8961-1,LKP-2e1c08626e,kursusbaru,,0,0,Materi Belum Lengkap
K-8961-2,LKP-2e1c08626e,kursusbaru,,0,0,Materi Belum Lengkap
K-8976-0,LKP-50020965b2,Kursus tata kecantikan rambut,,1,0,Sudah Berjalan
K-8976-1,LKP-50020965b2,Kursus tata kecantikan rambut,,1,0,Sudah Berjalan
K-8976-2,LKP-50020965b2,Kursus tata kecantikan rambut,,1,0,Sudah Berjalan
K-8998-0,LKP-f6d78be758,kursusbaru,,0,0,Materi Belum Lengkap
K-8998-1,LKP-f6d78be758,kursusbaru,,0,0,Materi Belum Lengkap
K-8998-2,LKP-f6d78be758,kursusbaru,,0,0,Materi Belum Lengkap
K-9053-0,LKP-9a97e44bc5,kursus baru,,0,0,Materi Belum Lengkap
K-9053-1,LKP-9a97e44bc5,kursus baru,,0,0,Materi Belum Lengkap
K-9053-2,LKP-9a97e44bc5,kursus baru,,0,0,Materi Belum Lengkap
K-9054-0,LKP-681b753480,"Membuat Stempel Warna dan Stempel Runaflek Profesional ... Peserta 0 Lulus 0
Ahli Desain Grafis Percetakan Dengan Corel Draw 2018 ... Peserta 0 Lulus 
ADMINISTRASI PERKANTORAN PROFESIONAL DENGAN MS WORD & MS EXCEL ... Peserta 14 Lulus 0
Menjadi Teknisi Sistem Operasi Laptop ... Peserta 1 Lulus 0
Teknik Komputer dan Jaringan Dasar ... Peserta 3 Lulus 0",,19,9,Sudah Berjalan
K-9054-1,LKP-681b753480,"Membuat Stempel Warna dan Stempel Runaflek Profesional ... Peserta 0 Lulus 0
Ahli Desain Grafis Percetakan Dengan Corel Draw 2018 ... Peserta 0 Lulus 
ADMINISTRASI PERKANTORAN PROFESIONAL DENGAN MS WORD & MS EXCEL ... Peserta 14 Lulus 0
Menjadi Teknisi Sistem Operasi Laptop ... Peserta 1 Lulus 0
Teknik Komputer dan Jaringan Dasar ... Peserta 3 Lulus 0",,19,9,Sudah Berjalan
K-9054-2,LKP-681b753480,"Membuat Stempel Warna dan Stempel Runaflek Profesional ... Peserta 0 Lulus 0
Ahli Desain Grafis Percetakan Dengan Corel Draw 2018 ... Peserta 0 Lulus 
ADMINISTRASI PERKANTORAN PROFESIONAL DENGAN MS WORD & MS EXCEL ... Peserta 14 Lulus 0
Menjadi Teknisi Sistem Operasi Laptop ... Peserta 1 Lulus 0
Teknik Komputer dan Jaringan Dasar ... Peserta 3 Lulus 0",,19,9,Sudah Berjalan
K-9077-0,LKP-d68c6c2c03,kursusbaru,,0,0,Materi Belum Lengkap
K-9077-1,LKP-d68c6c2c03,kursusbaru,,0,0,Materi Belum Lengkap
K-9077-2,LKP-d68c6c2c03,kursusbaru,,0,0,Materi Belum Lengkap
K-9123-0,LKP-b9034a2072,Komputer Dasar,,0,0,Materi Belum Lengkap
K-9123-1,LKP-b9034a2072,Komputer Dasar,,0,0,Materi Belum Lengkap
K-9123-2,LKP-b9034a2072,Komputer Dasar,,0,0,Materi Belum Lengkap
K-9130-0,LKP-6fad78a031,kursus baru,,0,0,Materi Belum Lengkap
K-9130-1,LKP-6fad78a031,kursus baru,,0,0,Materi Belum Lengkap
K-9130-2,LKP-6fad78a031,kursus baru,,0,0,Materi Belum Lengkap
K-9138-0,LKP-9d27e740e8,"mandarin hsk 1 chapter 6-10, mandarin hsk 1 chapter 1-5, chinese basic foundation, meningkatkan kemampuan bahasa inggris bagi resepsionis, strategi dalam membangun citra perusahaan bagi manajer brand, mengelola berbagai resiko bagi risk management, membuat desain grafis untuk menjadi perancang grafis, belajar bahasa inggris untuk menjadi pariwisata, belajar menguasai teknik pewarnaan rambut, mengelola hardware dan administrasi teknik sebagai teknisi komputer.",,136,51,Sudah Berjalan
K-9138-1,LKP-9d27e740e8,"mandarin hsk 1 chapter 6-10, mandarin hsk 1 chapter 1-5, chinese basic foundation, meningkatkan kemampuan bahasa inggris bagi resepsionis, strategi dalam membangun citra perusahaan bagi manajer brand, mengelola berbagai resiko bagi risk management, membuat desain grafis untuk menjadi perancang grafis, belajar bahasa inggris untuk menjadi pariwisata, belajar menguasai teknik pewarnaan rambut, mengelola hardware dan administrasi teknik sebagai teknisi komputer.",,136,51,Sudah Berjalan
K-9138-2,LKP-9d27e740e8,"mandarin hsk 1 chapter 6-10, mandarin hsk 1 chapter 1-5, chinese basic foundation, meningkatkan kemampuan bahasa inggris bagi resepsionis, strategi dalam membangun citra perusahaan bagi manajer brand, mengelola berbagai resiko bagi risk management, membuat desain grafis untuk menjadi perancang grafis, belajar bahasa inggris untuk menjadi pariwisata, belajar menguasai teknik pewarnaan rambut, mengelola hardware dan administrasi teknik sebagai teknisi komputer.",,136,51,Sudah Berjalan
K-9139-0,LKP-d98d02a78f,"KURSUS DESAIN GRAFIS LKP SEWUCOMP COMPUTER, Kursus Daring Jaringan Komputer LKP SEWUCOMP COMPUTER",,137,23,Sudah Berjalan
K-9139-1,LKP-d98d02a78f,"KURSUS DESAIN GRAFIS LKP SEWUCOMP COMPUTER, Kursus Daring Jaringan Komputer LKP SEWUCOMP COMPUTER",,137,23,Sudah Berjalan
K-9139-2,LKP-d98d02a78f,"KURSUS DESAIN GRAFIS LKP SEWUCOMP COMPUTER, Kursus Daring Jaringan Komputer LKP SEWUCOMP COMPUTER",,137,23,Sudah Berjalan
K-9144-0,LKP-5703137d14,Sukses UKK TKJ,,1,0,Sudah Berjalan
K-9144-1,LKP-5703137d14,Sukses UKK TKJ,,1,0,Sudah Berjalan
K-9144-2,LKP-5703137d14,Sukses UKK TKJ,,1,0,Sudah Berjalan
K-9145-0,LKP-57cd4fbd00,kursus baru,,0,0,Materi Belum Lengkap
K-9145-1,LKP-57cd4fbd00,kursus baru,,0,0,Materi Belum Lengkap
K-9145-2,LKP-57cd4fbd00,kursus baru,,0,0,Materi Belum Lengkap
K-9152-0,LKP-57709672f4,kursus baru,,0,0,Materi Belum Lengkap
K-9152-1,LKP-57709672f4,kursus baru,,0,0,Materi Belum Lengkap
K-9152-2,LKP-57709672f4,kursus baru,,0,0,Materi Belum Lengkap
K-9161-0,LKP-612a0f8a2e,ADMINISTRASI PERKANTORAN,,3,1,Sudah Berjalan
